Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction,MA5,MA10,MA5_Capacity,BR5,BR10,High-Low,Open-Close,EMA5,EMA10,K,D,MACD,MACD_signal,MACD_hist,RSI14,STD20,ADX,RSI,DJI,NASDAQ,SOX,SPX,ADR,twclose,twopen,Movement,rate
2010-02-03,42627861,2534155240,60.2,60.3,58.8,59.8,0.8,9966,60.02,60.39,67832463.8,-0.3665444851716194,-0.9769829441960646,1.5,0.4000000000000057,59.91218809271152,60.50951663292151,10.26680175616344,15.90080928615205,-2.095675787178699,-1.7866769427217777,0.3780508459841074,31.55033924277157,1.7754095153987366,52.08888719177097,35.62481216244669,10270.55,2190.91,327.8,1097.3,10.06,7547.98,7563.19,1,0.6688963210702337
2010-02-04,46032165,2726713591,60.0,60.0,59.0,59.1,-0.7,11819,59.84,60.04,68232170.2,-1.2366310160427725,-1.5656229180546266,1.0,0.8999999999999986,59.64145872847435,60.25324088148123,9.36492585428758,12.26877692835139,-2.095675787178699,-1.7866769427217777,0.3780508459841074,29.250930054477102,1.7945824906616648,51.55190716937884,32.720489123109104,10002.18,2125.43,312.5,1063.1,9.68,7542.04,7323.16,0,1.522842639593902
2010-02-05,66295018,3811514312,57.6,57.9,57.2,57.2,-1.9,18203,58.98,59.65,61866252.2,-3.0179721939640456,-4.107292539815584,0.6999999999999957,0.3999999999999986,58.82763915231624,59.69810617575737,9.36492585428758,9.665551154912864,-2.095675787178699,-1.7866769427217777,0.3780508459841074,24.11382372223577,1.962248978247033,52.18465923364942,26.42361731317089,10012.23,2141.12,320.0,1066.2,9.56,7217.83,7244.71,0,0.6993006993006867
2010-02-06,16391569,948580952,57.6,58.1,57.3,58.0,0.8,5867,58.620000000000005,59.41,48697591.6,-1.0576595018765005,-2.373337821915509,0.8000000000000043,-0.3999999999999986,58.551759434877496,59.389359598346935,6.71717171717173,8.48234114191563,-2.095675787178699,-1.7866769427217777,0.3780508459841074,29.711218758161145,1.9442966526958152,52.3933846703964,32.32875841126095,10012.23,2141.12,320.0,1066.2,9.56,7212.87,7236.63,1,-0.6896551724137945
2010-02-08,45835431,2635605686,58.0,58.2,57.0,57.4,-0.6,11834,58.3,59.14,43436408.8,-1.5437392795883338,-2.942171119377752,1.2000000000000028,0.6000000000000014,58.16783962325167,59.02765785319294,6.666666666666643,7.582921412708651,-2.123954462918462,-1.7866769427217777,0.3780508459841074,28.040675571548373,1.9989141789323464,52.74978262580741,30.360650674947703,9908.39,2126.05,318.9,1056.7,9.61,7215.88,7225.71,0,1.0452961672473782
2010-02-09,49551665,2905054055,58.4,59.2,57.7,58.6,1.2,10807,58.06,59.04,44821169.6,0.9300723389596954,-0.7452574525745219,1.5,-0.2000000000000028,58.31189308216778,58.94990187988513,18.0141843971631,10.466007593667156,-2.026179015558803,-1.7866769427217777,0.3780508459841074,35.81376750758925,1.9844858806568129,51.34974118536285,38.43337083362345,10058.64,2150.87,323.4,1070.5,9.6,7361.04,7438.12,1,-0.3412969283276501
2010-02-10,53809831,3156970629,59.0,59.2,58.2,58.4,-0.2,13992,57.92,58.88,46376702.8,0.8287292817679627,-0.8152173913043426,1.0,0.6000000000000014,58.341262054778525,58.84991971990601,23.94011032308903,16.206987128972923,-1.942438377136753,-1.7866769427217777,0.3780508459841074,35.13260534279936,1.9256919467256788,50.04970270495004,37.65000669892698,10038.38,2147.87,323.4,1068.1,9.7,7441.84,7619.87,0,1.0273972602739656
2010-02-22,49684787,2964348523,60.5,60.5,59.0,59.0,0.6,15040,58.28,58.63,43054656.6,1.2354152367879307,0.6310762408323461,1.5,1.5,58.56084136985236,58.87720704355946,36.532702915681625,26.16233254531125,-1.80683031709512,-1.7866769427217777,0.3780508459841074,38.88781555196986,1.7803015711419357,47.0505928875379,41.50213848008487,10383.38,2242.03,342.6,1108.0,10.0,7560.04,7575.62,1,2.542372881355925
2010-02-23,52030754,3098100688,59.6,59.9,59.1,59.8,0.8,11574,58.64,58.63,50182493.6,1.9781718963165016,1.99556541019956,0.7999999999999972,-0.1999999999999957,58.97389424656824,59.0449875810941,45.925925925925895,35.46624638823218,-1.6161763633064368,-1.7866769427217777,0.3780508459841074,43.57789802089923,1.6442803577056913,44.26570519994092,46.26880373856954,10282.41,2213.44,332.9,1094.6,9.85,7597.44,7516.47,1,-0.3344481605351057
2010-02-24,60489712,3559090588,59.2,59.2,58.4,58.5,-1.3,13513,58.86,58.58,53113349.8,-0.6116207951070327,-0.1365653806759957,0.8000000000000043,0.7000000000000028,58.81592949771216,58.94589892998607,46.66666666666664,43.04176516942472,-1.552089346938594,-1.7866769427217777,0.3780508459841074,38.41816387917565,1.5445915828770542,42.37107657736527,40.49439376691197,10374.16,2235.9,339.3,1105.2,9.82,7529.67,7568.42,0,1.1965811965811923
2010-02-25,57502162,3357159422,58.5,58.9,57.9,58.2,-0.3,12447,58.78,58.42,54703449.2,-0.986730180333432,-0.3765833618623739,1.0,0.2999999999999971,58.61061966514144,58.81028094271588,40.74074074074074,44.44444444444443,-1.5081227176254617,-1.7866769427217777,0.3780508459841074,37.32000463565621,1.357425969678565,41.05194725981735,39.276213550876335,10321.03,2234.22,338.4,1102.9,9.75,7426.96,7451.17,0,0.5154639175257714
2010-02-26,31376014,1835097974,58.2,58.9,58.0,58.8,0.6,8183,58.86,58.39,50216685.8,-0.1019367991845094,0.7021750299708797,0.8999999999999986,-0.5999999999999943,58.67374644342763,58.80841168040389,36.2162162162162,41.20787454120786,-1.4086260967376705,-1.7866769427217777,0.3780508459841074,40.95517867747689,1.1342862351090168,39.82704146495141,42.97130149973868,10325.26,2238.26,338.9,1104.5,9.75,7436.1,7492.84,1,-1.0204081632652962
2010-03-01,65860360,3910413197,59.5,59.9,58.2,59.6,0.8,14348,58.98,58.63,53451800.4,1.0512037978976,1.6544431178577623,1.6999999999999955,-0.1000000000000014,58.98249762895176,58.95233682942136,49.867009867009855,42.27465560798893,-1.250802520865605,-1.6795020583505431,0.428699537484938,45.49420162284684,1.0495111644048467,37.37943335417711,47.55381019577812,10403.79,2273.57,349.5,1115.7,9.95,7577.75,7649.62,1,-0.1677852348993314
2010-03-02,54451553,3269667531,60.5,60.5,59.5,59.9,0.3,13024,59.0,58.81999999999999,53935960.2,1.525423728813557,1.836110166610006,1.0,0.6000000000000014,59.288331752634505,59.12463922407202,68.59716859716855,51.56013156013153,-1.0889657873947272,-1.56139480415938,0.4724290167646527,47.13540142270775,1.0235516082429517,34.97058165344641,49.20223960412101,10405.98,2280.79,349.4,1118.3,9.95,7597.62,7628.78,1,1.001669449081799
2010-03-03,34984387,2093549040,59.6,60.1,59.6,60.0,0.1,5904,59.3,59.08,48834895.2,1.1804384485666153,1.5572105619499017,0.5,-0.3999999999999986,59.52555450175634,59.28379572878619,80.95238095238095,66.47218647218645,-0.9417835513432352,-1.437472553596151,0.4956890022529159,47.70070020891933,1.0187195265057507,32.73379078848219,49.768989894997816,10396.76,2280.68,346.4,1118.8,9.86,7629.52,7664.0,1,-0.6666666666666599
2010-03-04,54471642,3220104005,59.8,59.8,58.4,59.2,-0.8,13969,59.5,59.14,48228791.2,-0.5042016806722641,0.101454176530271,1.3999999999999986,0.5999999999999943,59.41703633450423,59.26856014173415,77.14285714285715,75.56413556413554,-0.8795549213730567,-1.3258890271515322,0.4463341057784755,43.67687300415698,1.0125008122153445,31.381417211186097,45.40461678432739,10444.14,2292.31,346.6,1123.0,9.87,7569.8,7659.76,0,1.0135135135135087
2010-03-05,60054500,3606334057,59.8,60.4,59.6,60.4,1.2,12880,59.82000000000001,59.34,53964488.4,0.9695753928451876,1.7863161442534587,0.7999999999999972,-0.6000000000000014,59.74469088966949,59.47427647960067,81.90476190476191,80.0,-0.7250503831186634,-1.2057212983449586,0.4806709152262951,50.43143041423591,1.0351201303280777,29.449826443147625,52.17883441324671,10566.2,2326.35,351.5,1138.7,10.13,7666.26,7741.8,1,-0.9933774834437136
2010-03-08,44396339,2704346592,60.9,61.2,60.6,61.2,0.8,11378,60.14,59.56,49671684.2,1.7625540405720026,2.7535258562793827,0.6000000000000014,-0.3000000000000042,60.229793926446334,59.78804439240055,86.66666666666667,81.90476190476191,-0.5319194727128718,-1.0709609332185412,0.5390414605056695,54.36095584242957,1.0002499687577553,27.831162318088737,56.09044560531135,10552.52,2332.21,351.2,1138.5,10.23,7762.27,7762.4,1,-0.4901960784313819
2010-03-09,31475924,1924797115,61.2,61.4,60.8,61.3,0.1,6949,60.42,59.71,45076558.4,1.4564713670969802,2.662870540947909,0.6000000000000014,-0.0999999999999943,60.58652928429756,60.06294541196408,98.14671814671811,88.9060489060489,-0.3665671130193004,-0.9300821691786932,0.5635150561593927,54.8428535976115,1.106488043077545,26.51395263552136,56.56867176659564,10564.38,2340.68,350.5,1140.5,10.25,7770.59,7797.7,1,-0.1631321370309857
2010-03-10,30588530,1870897516,61.3,61.4,60.8,61.4,0.1,6050,60.7,60.0,44197387.0,1.1532125205930737,2.333333333333331,0.6000000000000014,-0.1000000000000014,60.857686189531705,60.30604624615243,99.09909909909908,94.6374946374946,-0.2248629324842355,-0.7890383218398016,0.5641753893555661,55.3505674239232,1.2121750785478649,25.290829358851653,57.07216996375782,10567.33,2358.95,358.0,1145.6,10.34,7779.08,7817.59,1,-0.1628664495114007
2010-03-11,30381134,1864708630,61.6,61.8,61.2,61.4,0.0,6607,61.14,60.32000000000001,39379285.4,0.4252535165194603,1.790450928381948,0.5999999999999943,0.2000000000000028,61.038457459687805,60.504946928670165,95.68029568029569,97.64203764203762,-0.111278598076602,-0.6534863770871617,0.5422077790105597,55.35056742392321,1.2974063195062016,24.54861256268768,57.07216996375782,10611.84,2368.46,357.2,1150.2,10.5,7749.66,7773.52,1,0.3257328990228014
2010-03-12,69392867,4236637111,61.4,61.5,60.6,60.8,-0.6,9260,61.220000000000006,60.52,41246958.8,-0.6860503103561071,0.4626569729015103,0.8999999999999986,0.6000000000000014,60.95897163979188,60.55859294163922,88.03418803418803,94.27119427119426,-0.0688831383774442,-0.5365657293452182,0.467682590967774,51.33431595856763,1.333959282894701,23.12537312627134,52.81180833871581,10624.69,2367.66,355.4,1150.0,10.33,7748.33,7750.87,0,0.9868421052631636
2010-03-15,41567794,2503666271,61.3,61.3,59.8,59.8,-1.0,8294,60.94,60.54,40681249.8,-1.870692484410897,-1.2223323422530592,1.5,1.5,60.572647759861255,60.420666952250265,70.94017094017093,84.88488488488488,-0.1146544091159711,-0.4521834652993688,0.3375290561833977,45.41909792804319,1.2248630428272809,21.993835464358337,46.57188406197265,10642.15,2362.21,350.4,1150.5,10.14,7634.92,7671.41,0,2.508361204013388
2010-03-16,29927456,1791764421,60.1,60.2,59.7,59.7,-0.1,7444,60.61999999999999,60.52,40371556.2,-1.5176509402837144,-1.354923992068738,0.5,0.3999999999999986,60.28176517324084,60.28963659729567,56.41025641025644,71.7948717948718,-0.1571856963428359,-0.3931839115080622,0.2359982151652263,44.86238663018993,1.1666867166196493,21.04305215405424,45.986736293918376,10685.98,2378.01,359.9,1159.5,10.29,7695.63,7763.43,0,0.670016750418756
2010-03-17,69118250,4174403125,60.5,60.9,59.9,60.5,0.8,10228,60.44,60.57000000000001,48077500.2,0.0992720052945107,-0.1155687634142436,1.0,0.0,60.354510115493895,60.327884488696455,53.55375618533518,60.30139451192085,-0.1248989761206615,-0.3395269244305821,0.2146279483099205,50.12881178620147,1.0492478509062937,19.71263388423452,51.26243782615038,10733.67,2389.09,364.1,1166.2,10.42,7847.84,7861.27,1,0.0
2010-03-18,70256871,4238210166,60.1,60.6,60.0,60.4,-0.1,10353,60.24,60.69,56052647.6,0.2656042496680008,-0.4778381941011685,0.6000000000000014,-0.2999999999999971,60.36967341032927,60.34099639984255,57.68481031638931,55.88294097066031,-0.1061569705207077,-0.2928529336486072,0.1866959631278995,49.49245360218423,1.0152909875861118,18.47724549083048,50.5971636493411,10779.17,2391.28,361.6,1165.8,10.34,7886.34,7899.01,0,-0.4966887417218513
2010-03-19,46018065,2758221800,60.0,60.3,59.7,60.0,-0.4,12648,60.08,60.65,51377687.2,-0.1331557922769612,-1.0717230008244,0.5999999999999943,0.0,60.24644894021952,60.27899705441664,57.98646944157783,56.4083453144341,-0.1221721288623882,-0.2587167726913635,0.1365446438289752,46.92634166873338,0.9506092229390272,17.33820984147947,47.918318235397805,10741.98,2374.41,355.7,1159.9,10.09,7897.91,7861.9,0,0.0
2010-03-22,47084489,2782670724,59.6,59.6,58.8,59.0,-1.0,14854,59.92,60.42999999999999,52481026.2,-1.535380507343127,-2.366374317392012,0.8000000000000043,0.6000000000000014,59.83096596014634,60.046452135431785,41.93899782135079,52.53675919310597,-0.2130994223909255,-0.2495933026312759,0.0364938802403504,41.17818607268238,0.9506092229390272,17.220490968750163,41.94005337992736,10785.89,2395.4,364.2,1165.8,10.18,7835.98,7880.12,0,1.016949152542379
2010-03-23,51751303,3093844050,59.5,60.1,59.5,59.6,0.6,10645,59.9,60.260000000000005,56845795.6,-0.5008347245408968,-1.0952538997676795,0.6000000000000014,-0.1000000000000014,59.75397730676424,59.96527901989873,33.3333333333334,44.419600198754,-0.2340470236182241,-0.2464840468286655,0.0124370232104414,45.49242885483626,0.9538150543447276,16.493571935827898,46.27132711177296,10888.83,2415.24,372.5,1174.2,10.27,7811.87,7875.27,1,-0.1677852348993314
2010-03-24,48661236,2940235842,60.1,60.8,60.1,60.6,1.0,10606,59.92,60.18000000000001,52754392.8,1.1348464619492653,0.6979062811565214,0.6999999999999957,-0.5,60.03598487117616,60.08068283446259,37.64705882352951,37.63979665940457,-0.1680196795812776,-0.2307911733791879,0.0627714937979103,51.83326860003164,0.8955445270894699,15.586661235453173,52.61593449588267,10836.15,2398.76,365.4,1167.7,10.33,7822.71,7824.74,1,-0.8250825082508295
2010-03-25,64155258,3908737600,60.9,61.5,60.2,61.5,0.9,13334,60.14,60.19000000000001,51534070.2,2.261390089790488,2.17644126931382,1.2999999999999972,-0.6000000000000014,60.52398991411744,60.33874050092393,61.764705882353056,44.24836601307199,-0.04257922850298,-0.1931487844039464,0.1505695559009663,56.71379485136718,0.8306465458968909,15.420265544894496,57.48220820357098,10841.21,2397.41,364.8,1165.7,10.42,7838.1,7808.15,1,-0.9756097560975618
2010-03-26,81172895,4989163519,61.3,62.0,60.3,62.0,0.5,16419,60.54,60.31,58565036.2,2.4116286752560305,2.80218869175924,1.7000000000000028,-0.7000000000000028,61.0159932760783,60.64078768257412,83.3333333333334,60.91503267973865,0.0960716004444393,-0.1353047074342692,0.2313763078787085,59.18791312935661,0.8437229527828122,15.701477286446387,59.94342677879707,10850.36,2395.13,362.9,1166.6,10.36,7876.86,7918.95,1,-1.1290322580645218
2010-03-29,37559622,2333337564,62.0,62.3,61.7,62.2,0.2,9423,61.18000000000001,60.55,56660062.8,1.667211507028434,2.7250206440957983,0.5999999999999943,-0.2000000000000028,61.41066218405221,60.92428083119701,95.7142857142858,80.2707749766574,0.219560750184506,-0.0643316159105142,0.2838923660950202,60.16862386652,0.9092941160447524,16.212969935921496,60.91797036503837,10895.85,2404.36,366.4,1173.2,10.54,7947.45,7992.12,1,-0.3215434083601365
2010-03-30,30055532,1865717231,62.4,62.4,61.7,62.2,0.0,7639,61.7,60.8,52320908.6,0.8103727714748784,2.302631578947378,0.6999999999999957,0.1999999999999957,61.67377478936815,61.15622977097937,97.19576719576727,92.08112874779547,0.3138093917166458,0.0112965856149178,0.302512806101728,60.16862386652,0.9670356222687828,16.772575694547967,60.91797036503837,10907.42,2410.69,368.9,1173.3,10.55,7962.22,7962.91,1,0.3215434083601254
2010-03-31,39288879,2433883486,62.2,62.2,61.5,61.5,-0.7,6916,61.88,60.9,50446437.2,-0.6140917905623715,0.9852216748768498,0.7000000000000028,0.7000000000000028,61.615849859578766,61.21873344898312,88.86243386243397,93.92416225749568,0.3282342887379315,0.0746841262395205,0.2535501624984109,54.8212732963174,0.9713121889593412,17.008406995643305,55.442657683434525,10856.63,2397.96,366.6,1169.4,10.49,7920.06,7952.62,0,1.1382113821138296
2010-04-01,54739709,3404396540,61.5,62.5,61.5,62.1,0.6,10586,62.0,61.07000000000001,48563327.4,0.1612903225806474,1.6865891599803406,1.0,-0.6000000000000014,61.77723323971918,61.37896373098618,86.21121121121129,90.75647075647085,0.3836585324014621,0.1364790074719088,0.2471795249295532,58.24657316140124,0.9462390929635998,17.50824856646307,58.85620365313846,10927.07,2402.58,366.9,1178.1,10.6,8013.09,8046.29,1,-0.9661835748792312
2010-04-02,17373507,1083207922,62.5,62.5,62.1,62.4,0.3,4724,62.08,61.31,35803449.8,0.5154639175257737,1.7778502691241174,0.3999999999999986,0.1000000000000014,61.98482215981279,61.56460668898869,87.16216216216218,87.41193574526915,0.4466415320535049,0.198511512388228,0.2481300196652768,59.88427176552788,0.9971538444360708,17.972387167938564,60.48621200639378,10927.07,2402.58,366.9,1178.1,10.6,8025.93,8083.03,1,0.1602564102564097
2010-04-06,53216421,3367687345,62.8,63.5,62.8,63.4,1.0,14967,62.32000000000001,61.75,38934809.6,1.7329910141206533,2.672064777327933,0.7000000000000028,-0.6000000000000014,62.45654810654186,61.89831456371802,94.78627563733946,89.38654967023764,0.5706693348344061,0.2729430768774636,0.2977262579569424,64.83546784718418,1.134576201889805,19.27075092086763,65.4060326276642,10969.99,2436.81,375.5,1189.4,10.83,8089.65,8131.4,1,-0.9463722397476392
2010-04-07,49685972,3150811649,63.5,63.5,63.1,63.5,0.1,13008,62.58,62.14,42860897.6,1.4701182486417412,2.1886063727067904,0.3999999999999986,0.0,62.80436540436124,62.189530097587465,98.38987924094305,93.4461056801482,0.6693159685250407,0.3522176552069791,0.3170983133180616,65.2967328367644,1.256142801134517,20.476374405730336,65.86375384889348,10897.52,2431.16,376.9,1182.5,10.85,8121.78,8106.0,1,0.0
2010-04-08,48608322,3038128062,62.8,63.0,62.1,62.3,-1.2,10165,62.74,62.30999999999999,44724786.2,-0.7013069811922183,-0.0160487883164675,0.8999999999999986,0.5,62.6362436029075,62.20961553438974,90.7801418439716,94.65209890741802,0.643249189011712,0.4104239619679257,0.2328252270437863,55.832253350470594,1.2795866931408462,20.07540773512124,56.24629141578362,10927.07,2436.81,371.5,1186.4,10.62,8057.6,8073.52,0,0.8025682182985605
2010-04-09,31648457,1981046902,61.9,63.0,61.9,62.7,0.4,8230,62.86,62.42999999999999,40106535.8,-0.2545338848234117,0.4324843825084258,1.1000000000000014,-0.8000000000000043,62.65749573527167,62.29877634631888,85.81560283687944,91.661874640598,0.6474048553302012,0.4578201406403808,0.1895847146898204,58.01671836495154,1.3202471857871618,19.43579730431445,58.42552709016592,10997.35,2454.05,375.8,1194.4,10.62,8092.03,8149.76,1,-1.2759170653907526
2010-04-12,36942889,2330663522,63.3,63.4,62.8,63.1,0.4,6735,63.0,62.54,44020412.2,0.158730158730161,0.8954269267668729,0.6000000000000014,0.1999999999999957,62.80499715684778,62.44445337426089,82.48226950354612,86.3593380614657,0.6751917180545917,0.501294456123223,0.1738972619313686,60.139787532530114,1.3726175532057,19.258125508354723,60.54198319953371,11005.97,2457.87,379.0,1196.5,10.59,8117.75,8090.54,1,0.3169572107765361
2010-04-13,42767182,2688670621,63.0,63.1,62.1,62.9,-0.2,8860,62.9,62.61,41930564.4,0.0,0.4631847947612189,1.0,0.1000000000000014,62.83666477123185,62.52728003348618,85.11055486024199,84.46947573355584,0.6733131436300681,0.535698193624592,0.137614950005476,58.54560964291368,1.354369148154843,18.17444363916364,58.926697658006844,11019.42,2465.99,381.3,1197.3,10.67,8029.73,8077.94,0,0.1589825119236998
2010-04-14,55676512,3527079086,63.1,63.8,62.9,63.8,0.9,11370,62.96,62.77,43128672.4,1.3341804320203243,1.6409112633423515,0.8999999999999986,-0.6999999999999957,63.15777651415457,62.75868366376142,90.78431372549018,86.12571269642609,0.7359631135979754,0.5757511776192688,0.1602119359787066,63.2646748396897,1.3650814512039404,17.893658367026575,63.62933129184776,11123.11,2504.86,397.7,1210.7,11.25,8097.13,8168.11,1,-1.097178683385569
2010-04-15,72063334,4640697360,64.5,64.9,64.0,64.4,0.6,16835,63.38,63.06,47819674.8,1.6093404859577318,2.124960355217259,0.9000000000000057,0.0999999999999943,63.57185100943639,63.05710481580479,90.4944586530264,88.79644241291953,0.824524051736951,0.6255057524428053,0.1990182992941457,66.04019305450161,1.4479022938829809,18.5638405610286,66.39193421233604,11144.57,2515.69,398.9,1211.7,11.13,8171.94,8161.85,1,0.1552795031055875
2010-04-16,49739068,3141988184,63.6,63.7,62.9,63.0,-1.4,10410,63.44000000000001,63.15,51437797.0,-0.6935687263556303,-0.2375296912113992,0.8000000000000043,0.6000000000000014,63.38123400629093,63.046722122022096,77.74936061381072,86.34271099744244,0.7728322049599541,0.654971042946235,0.1178611620137191,55.50273117482452,1.4149204924659289,17.907521485593342,55.75096805283362,11018.66,2481.26,393.8,1192.1,10.85,8111.57,8003.02,0,0.952380952380949
2010-04-19,71160569,4470883925,62.5,63.2,62.4,62.6,-0.4,12360,63.34,63.17,58281333.0,-1.1682980738869513,-0.9023270539813206,0.8000000000000043,-0.1000000000000014,63.12082267086063,62.96549991801808,55.20034100596759,74.48138675760157,0.6916168582832682,0.6623002060136417,0.0293166522696265,52.90530311220166,1.3276017157978928,16.794855443539387,53.13080236904592,11092.05,2480.11,389.7,1197.5,10.84,7854.22,7908.11,0,-0.1597444089456945
2010-04-20,37544680,2356565247,62.9,63.0,62.4,62.8,0.2,5688,63.32000000000001,63.11,57236832.6,-0.8212255211623659,-0.4912058310885791,0.6000000000000014,0.1000000000000014,63.01388178057376,62.93540902383296,38.23529411764698,57.06166524580843,0.636059343271242,0.6570520334651617,-0.0209926901939196,54.062874224280094,1.0901955401621868,15.76166554734643,54.28761990523563,11117.06,2500.31,395.7,1207.2,10.9,7900.42,7949.96,1,0.1592356687898144
2010-04-21,46602838,2920088786,62.9,63.1,62.3,62.4,-0.4,7337,63.04,63.0,55422097.8,-1.01522842639594,-0.9523809523809548,0.8000000000000043,0.5,62.8092545203825,62.8380619285906,32.3529411764705,41.92952543336169,0.5533740042359412,0.6363164276193177,-0.0829424233833765,51.34464838066697,0.8639566265916586,14.80227492945297,51.547319887168506,11124.92,2504.61,391.4,1205.9,10.84,7990.53,7948.89,0,0.8012820512820484
2010-04-22,92244238,5654288355,61.8,61.8,60.8,61.6,-0.8,20151,62.48,62.93000000000001,59458278.6,-1.408450704225345,-2.1134593993326,1.0,0.1999999999999957,62.406169680255005,62.612959759755945,28.07269249163074,32.88697592858274,0.4184681231770994,0.5927467667308741,-0.1742786435537746,46.32767714960392,0.7674976427188627,14.999641538344646,46.49261331959142,11134.29,2519.07,398.9,1208.7,10.97,7978.69,8021.71,0,0.3246753246753275
2010-04-23,48952350,3029878300,61.9,62.4,61.6,61.7,0.1,9075,62.220000000000006,62.830000000000005,59300935.0,-0.8357441337190663,-1.798503899411113,0.7999999999999972,0.1999999999999957,62.17077978683668,62.44696707616395,22.644667623146844,27.690100430416027,0.3159809727956428,0.537393607943828,-0.2214126351481851,47.02449018714284,0.7533084920605836,14.53394835055382,47.18972599056407,11204.28,2530.15,400.4,1217.3,10.96,8004.89,8107.22,1,0.324149108589955
2010-04-26,67547718,4269797576,62.4,63.6,62.4,63.5,1.8,15594,62.4,62.870000000000005,58578364.8,1.7628205128205152,1.002067758867497,1.2000000000000028,-1.1000000000000014,62.61385319122445,62.6384276077705,35.772357723577265,28.82990594611828,0.3756735931771757,0.5050496049904976,-0.1293760118133218,57.675972547190135,0.7619055059520641,13.99580113434768,57.83777313940784,11205.03,2522.95,400.8,1212.0,10.99,8158.14,8174.85,1,-1.7322834645669305
2010-04-27,25421212,1613547865,63.5,63.7,63.1,63.7,0.2,7737,62.58,62.95,56153671.2,1.789709172259515,1.1914217633042097,0.6000000000000014,-0.2000000000000028,62.975902127482975,62.831440769994046,52.84552845528455,37.08751793400289,0.4341145511037041,0.4908625942131389,-0.0567480431094348,58.67032214344844,0.7831112040411723,13.580087172394474,58.83103479392625,10991.99,2471.47,386.8,1183.7,10.6,8146.44,7944.7,1,-0.3139717425431731
2010-04-28,73211720,4560692856,62.1,62.6,62.0,62.1,-1.6,17781,62.52,62.78000000000001,61475447.6,-0.6717850287907896,-1.0831474992035788,0.6000000000000014,0.0,62.68393475165532,62.69845153908603,56.09756097560974,48.238482384823854,0.3473191243953835,0.4621539002495878,-0.1148347758542043,48.79403859481187,0.7873172302526531,13.032693066653662,48.90514687780638,11045.27,2471.73,388.6,1191.4,10.5,8081.55,8105.96,0,0.0
2010-04-29,41236312,2546990946,62.2,62.2,61.6,61.6,-0.5,11966,62.52,62.5,51273862.4,-1.4715291106845836,-1.4399999999999975,0.6000000000000014,0.6000000000000014,62.32262316777021,62.498733077434025,40.650406504065074,49.86449864498645,0.2354729168672733,0.416817703573125,-0.1813447867058516,46.17799569721683,0.7790682694226034,12.850596958185005,46.27749729310656,11167.32,2511.92,394.0,1206.8,10.56,8054.05,8116.39,0,0.9740259740259828
2010-04-30,43450247,2706561981,61.8,62.7,61.8,61.8,0.2,9089,62.54,62.38,50173441.8,-1.1832427246562232,-0.9297851875601127,0.9000000000000057,0.0,62.14841544518015,62.37169069971874,25.20325203252034,40.650406504065046,0.1611150857057381,0.3656771799996476,-0.2045620942939094,47.392968528458375,0.7955633555108328,12.197478874025512,47.49277798365884,11008.61,2461.19,376.1,1186.7,10.59,8004.25,7979.8,1,0.0
2010-05-03,22439818,1385450014,62.6,62.6,61.4,61.6,-0.2,6710,62.16,62.28,41151861.8,-0.9009009009009046,-1.0918432883750686,1.2000000000000028,1.0,61.96561029678677,62.23138329976988,21.138211382113845,28.99728997289975,0.0850670403717046,0.309555152074059,-0.2244881117023544,46.2681726134972,0.8340610857346812,11.936220168894142,46.36329590035072,11151.83,2498.74,386.0,1202.3,10.66,7952.17,8006.79,0,1.6233766233766156
2010-05-04,38777618,2376239427,61.9,62.0,60.8,61.0,-0.6,9981,61.620000000000005,62.1,43823143.0,-1.0061668289516463,-1.771336553945252,1.2000000000000028,0.8999999999999986,61.64374019785785,62.00749542708445,16.26016260162604,20.86720867208674,-0.023347434352928,0.2429746347886616,-0.2663220691415897,42.973117964453785,0.9017380877768396,12.183557002521212,43.05516299909304,10926.77,2424.25,368.5,1173.6,10.09,7930.77,7759.18,0,1.4754098360655776
2010-05-05,94194138,5645924542,59.9,60.2,59.8,59.8,-1.2,20462,61.16,61.84,48019626.6,-2.2236756049705795,-3.298835705045277,0.4000000000000057,0.1000000000000014,61.02916013190524,61.60613262216,8.13008130081305,15.176151761517644,-0.2037479779764623,0.1536301122356368,-0.3573780902120992,37.258122158406096,1.0719387256643895,13.130145304726772,37.31978027289075,10868.12,2402.29,364.5,1165.9,9.96,7696.9,7696.27,0,0.1672240802675695
2010-05-06,52111898,3101589477,59.8,59.9,59.2,59.5,-0.3,13732,60.74,61.63,50194743.8,-2.0414883108330506,-3.4561090378062564,0.6999999999999957,0.2999999999999971,60.51944008793683,61.22319941813091,3.848238482384822,9.41282746160797,-0.3666971448840641,0.0495646608116966,-0.4162618056957607,35.97020864671791,1.2555560730734472,14.388332468828857,36.02767443731633,10520.32,2319.64,352.5,1128.2,9.77,7579.48,7393.27,0,0.5042016806722671
2010-05-07,61576134,3655990467,58.6,60.1,58.5,59.4,-0.1,13096,60.260000000000005,61.4,53819921.2,-1.427149020909403,-3.257328990228013,1.6000000000000014,-0.7999999999999972,60.14629339195789,60.89170861483437,7.991452991452958,6.656590924883609,-0.4981621942289465,-0.0599807101964319,-0.4381814840325145,35.52933288915325,1.4053562949620628,15.962836326760206,35.58539753386509,10380.43,2265.64,346.8,1110.9,9.89,7567.1,7610.88,0,-1.346801346801341
